,gen,nevals,new_hof,coverage_avg,coverage_std,coverage_min,coverage_max,altitude_avg,altitude_std,altitude_min,altitude_max,costs_avg,costs_std,costs_min,costs_max
14,14,50,16,0.9328118354137771,0.06317935878255702,0.8067498844197873,1.0,706.26,144.69800413274538,513.0,989.0,88.74,41.943681288127294,34.0,207.0
15,15,50,14,0.9271863153028201,0.06367436499609241,0.8067498844197873,1.0,706.78,150.53282565606747,513.0,989.0,87.8,42.36696826538335,34.0,207.0
16,16,50,14,0.9253296347665279,0.06657906223594083,0.8,1.0,707.16,150.29535721372102,513.0,989.0,88.8,46.25581044582399,34.0,207.0
17,17,50,20,0.9242071197411001,0.06548545251931712,0.8031437817845585,1.0,702.04,147.55554344042787,513.0,989.0,88.42,46.12812157458831,34.0,207.0
18,18,50,12,0.9164641701340731,0.06593692560967518,0.8031437817845585,1.0,714.08,145.69102099992298,513.0,989.0,81.2,37.370576661325416,34.0,187.0
19,19,50,14,0.9293166897827092,0.06704745531728556,0.8031437817845585,1.0,717.28,148.19366248257717,513.0,989.0,85.58,38.75414300432923,30.0,187.0
20,20,50,17,0.9245584835876098,0.06775832492730247,0.8031437817845585,1.0,711.18,148.82347798650588,513.0,989.0,84.3,38.14616625560163,30.0,187.0
21,21,50,16,0.9222006472491909,0.06753438668027227,0.8031437817845585,1.0,710.82,148.2296448083176,513.0,989.0,84.1,38.734093509465275,30.0,187.0
22,22,50,17,0.924858067498844,0.06934546115385369,0.8031437817845585,1.0,709.1,148.72662841603045,513.0,989.0,86.58,41.029789178108146,30.0,187.0
23,23,50,15,0.9262487286176606,0.06908468349240285,0.8031437817845585,1.0,710.46,148.52585094858065,513.0,989.0,86.7,41.35516896350443,30.0,187.0
24,24,50,15,0.9283347202958854,0.06712215146892449,0.8031437817845585,1.0,709.06,145.18118473135561,513.0,989.0,86.38,39.417706681135066,30.0,187.0
25,25,50,14,0.9329690245030052,0.06494299806908321,0.8031437817845585,1.0,706.36,146.62997783536625,513.0,989.0,88.5,40.77805782525695,30.0,187.0
26,26,50,10,0.9278113730929266,0.06642724325277215,0.8031437817845585,1.0,699.96,140.88235659584916,513.0,989.0,87.42,40.286518836950904,30.0,187.0
27,27,50,14,0.9237669902912622,0.06670567541598188,0.8031437817845585,1.0,699.38,143.8432327222939,513.0,989.0,86.34,40.201298486491694,30.0,187.0
28,28,50,11,0.9206601941747573,0.06760479189144072,0.8031437817845585,1.0,693.86,149.8827555124338,513.0,989.0,87.18,41.443305852694714,30.0,187.0
29,29,50,15,0.922642625982432,0.06805199321135494,0.8031437817845585,1.0,705.42,147.4942832790478,513.0,989.0,83.7,41.87612685050994,30.0,187.0
30,30,50,18,0.9208636153490523,0.06653751495922787,0.8031437817845585,1.0,706.26,152.43107425981094,511.0,989.0,83.18,41.95840321079915,30.0,187.0
31,31,50,18,0.9238058252427185,0.06687429912399728,0.8031437817845585,1.0,685.88,141.22076901079387,511.0,989.0,85.78,41.110237167888,30.0,187.0
32,32,50,9,0.9201756819232547,0.06818040376289698,0.8031437817845585,1.0,687.06,137.0018116668535,511.0,989.0,85.9,41.018654292894595,30.0,187.0
33,33,50,15,0.91699306518724,0.0695871093546969,0.8031437817845585,1.0,699.74,138.17551302600617,511.0,989.0,82.72,40.75587810365518,30.0,187.0
34,34,50,17,0.9225705039297272,0.06839500600578592,0.8031437817845585,1.0,701.64,140.04181661203916,511.0,989.0,82.02,40.49419217616275,30.0,187.0
35,35,50,15,0.9238945908460471,0.0695385318664937,0.8031437817845585,1.0,698.82,146.13906938255766,511.0,989.0,84.4,40.78234912311943,30.0,187.0
36,36,50,16,0.9244068423485899,0.06997592170281779,0.8031437817845585,1.0,706.64,151.06366340056763,511.0,989.0,83.92,41.55518740181543,30.0,187.0
37,37,50,14,0.9287397133610724,0.06737380153048035,0.8031437817845585,1.0,694.88,147.91587338754417,511.0,1000.0,86.52,41.991065716411626,30.0,187.0
38,38,50,18,0.9208081368469717,0.06981723587313204,0.8005547850208045,1.0,693.86,150.5883142876631,511.0,1000.0,83.96,40.99022322456905,30.0,187.0
39,39,50,11,0.9148922792417937,0.07062849875563385,0.8005547850208045,1.0,693.62,149.16177660513432,511.0,1000.0,82.36,41.30315242206096,30.0,187.0
40,40,50,11,0.9190679611650485,0.07100635192752833,0.8005547850208045,1.0,702.76,151.47442820489536,511.0,1000.0,82.92,41.31481090359727,30.0,187.0
41,41,50,13,0.9144151641239019,0.07086021344278373,0.8005547850208045,1.0,708.7,147.14540427753766,511.0,1000.0,77.06,33.504871287620254,30.0,168.0
42,42,50,12,0.9143467406380027,0.06910838289944325,0.8031437817845585,1.0,709.14,150.550325140798,511.0,1000.0,77.36,33.819379059941355,30.0,168.0
43,43,50,10,0.9137734627831715,0.06856318462578709,0.8031437817845585,1.0,702.34,149.6621007469827,511.0,1000.0,77.96,33.970551953125515,30.0,168.0
44,44,50,15,0.9186481738326399,0.07071993090698299,0.8031437817845585,1.0,717.72,153.38214237648396,511.0,1000.0,78.46,34.99326220860239,30.0,168.0
45,45,50,13,0.9202607489597782,0.06885341530253777,0.8031437817845585,1.0,719.56,160.32805867969586,511.0,1000.0,77.68,37.04939405712326,30.0,168.0
46,46,50,11,0.9135164123901987,0.0685822212930717,0.8031437817845585,1.0,702.16,150.45947760111355,511.0,1000.0,79.02,37.41523219225026,30.0,168.0
47,47,50,11,0.9094405917706889,0.06937472752296352,0.8031437817845585,1.0,700.88,156.18369185033373,511.0,1000.0,78.28,37.86398816817901,30.0,168.0
48,48,50,9,0.914263522884882,0.06784929967674645,0.8031437817845585,1.0,712.78,154.85119179392842,511.0,1000.0,76.9,35.87380660035954,30.0,168.0
49,49,50,13,0.9148978270920018,0.0662005073827151,0.8031437817845585,1.0,703.36,154.64330053384143,511.0,1000.0,78.28,36.9394315061832,30.0,168.0
50,50,50,9,0.9176273693943596,0.0645516868352144,0.8053629218677762,1.0,701.52,154.03639050562046,511.0,1000.0,78.24,35.577273644842435,30.0,168.0
51,51,50,12,0.9238021266759132,0.06523233070637058,0.8053629218677762,1.0,705.24,154.6854304710046,511.0,1000.0,79.82,36.927870233740805,30.0,168.0
52,52,50,9,0.9197244567730003,0.06603601928553363,0.8053629218677762,1.0,719.76,157.65183919003292,511.0,1000.0,75.76,33.96325072780873,30.0,168.0
53,53,50,12,0.9180120203421176,0.06577037778145446,0.8053629218677762,1.0,699.74,156.6186208597177,511.0,1000.0,78.58,34.86091794545864,30.0,168.0
54,54,50,8,0.9157484974572354,0.06937329471516543,0.8053629218677762,1.0,722.28,164.08242319029787,511.0,1000.0,76.28,36.63552374403838,30.0,168.0
55,55,50,16,0.9116430883032823,0.07091261395649506,0.8022191400832177,1.0,718.08,162.82295169907712,511.0,1000.0,75.36,35.908082655580486,30.0,168.0
56,56,50,5,0.9130892279241793,0.07070731985038912,0.8022191400832177,1.0,711.72,159.81039265329397,511.0,1000.0,76.74,36.020444194929084,30.0,168.0
57,57,50,10,0.9165159500693483,0.07103183402920918,0.8022191400832177,1.0,713.34,163.37706203748434,511.0,1000.0,77.48,36.862577229488444,30.0,168.0
58,58,50,15,0.9156042533518262,0.07171381982730811,0.8022191400832177,1.0,716.12,165.18312746766844,501.0,1000.0,79.68,42.70524089617104,30.0,210.0
59,59,50,6,0.9136236708275544,0.07048097331485381,0.8022191400832177,1.0,717.5,161.5602983408981,501.0,1000.0,78.7,42.078141593944,30.0,210.0
60,60,50,14,0.9170873786407767,0.07121204345557496,0.8022191400832177,1.0,715.62,162.9679588139951,501.0,1000.0,82.42,46.986419314521086,30.0,224.0
61,61,50,9,0.9166250577901064,0.07017018877369237,0.8022191400832177,1.0,717.78,160.8185673359889,501.0,1000.0,81.52,46.40010344816055,30.0,224.0
62,62,50,13,0.9197669902912624,0.06956400743333667,0.8022191400832177,1.0,705.64,164.05483961163716,501.0,1000.0,84.76,46.88051194259722,30.0,224.0
63,63,50,6,0.9184595469255663,0.07157304469319306,0.8022191400832177,1.0,705.56,157.85184952986774,501.0,1000.0,83.84,46.9810004150614,30.0,224.0
64,64,50,12,0.9239556171983356,0.0695182062078676,0.8053629218677762,1.0,707.48,160.5388725511675,501.0,989.0,85.54,48.36081471604878,30.0,224.0
65,65,50,7,0.9156578825705038,0.06773493025343914,0.8053629218677762,1.0,703.7,161.3397967024875,501.0,989.0,84.36,48.11559414576526,30.0,224.0
66,66,50,6,0.9211132686084142,0.06865101518235547,0.8053629218677762,1.0,716.48,164.70716317149052,501.0,989.0,82.78,44.78628808017025,30.0,224.0
67,67,50,7,0.9179361997226074,0.06758341047983117,0.8053629218677762,1.0,715.7,164.99081792633186,501.0,989.0,81.26,44.0335372188063,30.0,224.0
68,68,50,8,0.9205141007859454,0.0678586040477618,0.8043458159963014,1.0,723.78,167.65062361947838,501.0,989.0,80.84,43.170526983116616,30.0,224.0
69,69,50,8,0.9210503929727232,0.06913014249045935,0.8043458159963014,1.0,710.96,163.9124107564769,501.0,989.0,84.14,43.46447284852309,30.0,224.0
70,70,50,5,0.9216181229773462,0.07197174909258469,0.8043458159963014,1.0,701.56,160.05051202667238,501.0,989.0,85.6,42.722827621776155,30.0,224.0
71,71,50,10,0.9220527045769764,0.07225525591785649,0.8019417475728156,1.0,697.26,160.19086241106265,501.0,989.0,87.5,43.220481255997136,30.0,224.0
72,72,50,7,0.9144299583911234,0.0715275356719626,0.8019417475728156,1.0,707.12,160.2028264419826,501.0,989.0,83.22,42.8771687498137,30.0,224.0
73,73,50,4,0.9160443828016643,0.07166784554904361,0.8019417475728156,1.0,709.08,160.03022714474912,501.0,989.0,83.24,42.423370917455394,30.0,224.0
74,74,50,7,0.9214091539528431,0.07204753778342302,0.8019417475728156,1.0,711.54,156.0373301489102,501.0,989.0,84.0,43.166190473563915,30.0,224.0
75,75,50,12,0.9186426259824317,0.0728241831583182,0.8019417475728156,1.0,704.08,157.52813589959095,501.0,989.0,82.58,40.07996506984506,30.0,168.0
76,76,50,10,0.918857142857143,0.07111386602406268,0.8019417475728156,1.0,711.5,158.33234034776345,501.0,989.0,79.56,40.108931673631,30.0,168.0
77,77,50,8,0.9185205732778549,0.07206508650341824,0.8019417475728156,1.0,707.26,161.02432238640225,501.0,989.0,80.14,39.56867953318634,30.0,168.0
78,78,50,11,0.9125677300046233,0.07023458117546359,0.8019417475728156,1.0,695.54,162.11862446986157,501.0,989.0,79.32,37.047774562043536,30.0,168.0
79,79,50,8,0.9206712898751733,0.06953406765378807,0.8019417475728156,1.0,690.4,160.27626149870105,501.0,989.0,82.9,37.556490783884485,30.0,168.0
80,80,50,8,0.919693018955155,0.06972478077757867,0.8019417475728156,1.0,697.56,161.18612347221458,501.0,989.0,80.82,36.47009185620458,30.0,168.0
81,81,50,10,0.9187905686546464,0.06873119956806231,0.8019417475728156,1.0,707.26,164.70358951765442,501.0,989.0,78.36,36.50904545451716,30.0,168.0
82,82,50,6,0.9192380952380951,0.0684544398002918,0.8019417475728156,1.0,703.18,159.67801226217716,501.0,989.0,79.02,37.0801779931003,30.0,168.0
83,83,50,10,0.9192935737401758,0.06896083279928311,0.8019417475728156,1.0,699.8,159.22336511957033,501.0,989.0,79.18,36.55171131424628,30.0,168.0
84,84,50,10,0.9197170596393898,0.06789960209622732,0.8019417475728156,1.0,704.7,157.73487249178604,501.0,989.0,77.72,36.43297407569138,30.0,168.0
85,85,50,9,0.923391585760518,0.06707927851093952,0.8019417475728156,1.0,702.5,162.35852302851242,501.0,989.0,79.52,37.364282409809505,30.0,168.0
86,86,50,12,0.9226500231160425,0.06839710905921334,0.8019417475728156,1.0,701.28,163.40012729493205,501.0,989.0,81.74,42.09504008787734,30.0,220.0
87,87,50,7,0.9241128062875635,0.06870995507857867,0.8019417475728156,1.0,695.54,164.5934640257626,501.0,989.0,84.1,44.98232986406996,30.0,220.0
88,88,50,7,0.9217734627831714,0.06847823399787435,0.8019417475728156,1.0,692.92,167.23657973063192,501.0,989.0,84.92,46.084201197373496,30.0,220.0
89,89,50,6,0.92491724456773,0.06910852858401474,0.8019417475728156,1.0,690.98,169.71640934217294,501.0,989.0,87.22,46.04749287420543,30.0,220.0
90,90,50,8,0.9290781322237633,0.06699154003367395,0.8019417475728156,1.0,682.42,162.30540225143463,501.0,989.0,88.52,45.51713523498596,30.0,220.0
91,91,50,13,0.9183079056865465,0.06918506395130619,0.8019417475728156,1.0,688.32,159.21437623531364,501.0,989.0,83.12,42.53593304489746,30.0,208.0
92,92,50,9,0.9219694868238558,0.06803096481326068,0.8019417475728156,1.0,696.88,163.15374834799232,501.0,989.0,82.78,41.87757872656918,30.0,208.0
93,93,50,6,0.9235469255663429,0.06642711022152624,0.8019417475728156,1.0,696.04,158.64551175498158,501.0,989.0,82.3,40.952777683571114,30.0,208.0
94,94,50,2,0.9213666204345816,0.0687837402760629,0.8019417475728156,1.0,690.46,155.07368700072877,501.0,989.0,83.66,41.31857209536651,30.0,208.0
95,95,50,8,0.9232085067036523,0.0695490785535052,0.8019417475728156,1.0,705.32,155.05875531552547,501.0,989.0,81.52,41.52938236959466,30.0,208.0
96,96,50,9,0.9234526121128064,0.07063550203348497,0.8019417475728156,1.0,709.08,159.2767202073172,501.0,989.0,81.84,41.89718844982322,30.0,208.0
97,97,50,8,0.9233564493758668,0.0714831553034102,0.8019417475728156,1.0,717.86,165.92432130341834,501.0,989.0,81.04,42.54172539989416,30.0,208.0
98,98,50,9,0.9233897364771151,0.0692027873430248,0.8019417475728156,1.0,712.6,159.00314462299164,501.0,989.0,79.9,40.92004398824615,30.0,208.0
99,99,50,5,0.924355062413315,0.06807663144698482,0.8019417475728156,1.0,713.68,159.4761975970082,501.0,989.0,79.84,40.800666661220134,30.0,208.0
100,100,50,11,0.9263097549699492,0.06961864318767583,0.8019417475728156,1.0,711.56,157.47433568680327,501.0,989.0,81.24,40.99978536529185,30.0,208.0
