,gen,nevals,new_hof,coverage_avg,coverage_std,coverage_min,coverage_max,altitude_avg,altitude_std,altitude_min,altitude_max,costs_avg,costs_std,costs_min,costs_max
90,90,50,6,0.9602385575589458,0.0345629014350087,0.9058714748035136,1.0,716.48,166.43860609846502,503.0,993.0,84.92,35.92483263704926,39.0,168.0
91,91,50,3,0.960876560332871,0.03481103789534153,0.9047619047619048,1.0,715.18,164.86427023463878,503.0,993.0,85.48,35.66916875958844,39.0,168.0
92,92,50,2,0.9590901525658808,0.03528805942165998,0.9047619047619048,1.0,704.3,162.4748903677119,503.0,993.0,86.12,35.35739809431684,39.0,168.0
93,93,50,8,0.9619805825242719,0.03546608189850499,0.9047619047619048,1.0,712.92,162.69540128719066,503.0,993.0,85.6,35.323080273384996,39.0,168.0
94,94,50,1,0.9609357374017569,0.03500475253171042,0.9047619047619048,1.0,713.96,161.3667822074915,503.0,993.0,85.3,35.814661802116746,39.0,168.0
95,95,50,3,0.962339343504392,0.03461287620219401,0.9047619047619048,1.0,713.66,161.01746613333597,503.0,993.0,85.6,35.53758573679422,39.0,168.0
96,96,50,8,0.9615737401756819,0.035196605521450514,0.9047619047619048,1.0,711.36,162.00638999743188,503.0,993.0,85.8,35.59494346111537,39.0,168.0
97,97,50,9,0.9599907535829867,0.03604762011194542,0.9016181229773462,1.0,706.46,157.51205795112958,503.0,993.0,86.0,35.4152509520969,39.0,168.0
98,98,50,11,0.9583670827554323,0.03610291820906929,0.9016181229773462,1.0,696.14,159.541343857948,503.0,993.0,87.96,36.755385999877625,39.0,168.0
99,99,50,6,0.9587147480351365,0.036534821491549144,0.9016181229773462,1.0,699.1,161.26664255201695,503.0,993.0,87.88,36.57028301777278,39.0,168.0
100,100,50,6,0.9593472029588535,0.03620123110006289,0.9016181229773462,1.0,706.44,167.00576756507542,503.0,993.0,87.26,37.01719060112477,39.0,168.0
