,generation,index,coverage,altitude,num_sats,inclination,num_planes,num_sats_per_plane,phasing
403,8,4,0.9950993989828941,552,126,20,7,18,2
404,8,5,0.9999075358298659,837,72,20,4,18,1
405,8,6,0.9909385113268608,552,117,20,9,13,1
406,8,7,1.0,932,84,21,4,21,2
407,8,8,1.0,932,84,19,4,21,2
408,8,9,0.9952843273231623,635,110,19,5,22,4
409,8,10,0.9928802588996763,623,105,20,5,21,1
410,8,11,0.9996301433194638,801,84,23,12,7,1
411,8,12,1.0,552,168,20,7,24,1
412,8,13,0.9985205732778548,552,154,22,7,22,4
413,8,14,1.0,772,90,20,5,18,4
414,8,15,1.0,635,126,22,7,18,2
415,8,16,0.9922330097087378,852,72,23,4,18,1
416,8,17,0.9922330097087378,852,72,23,4,18,1
417,8,18,0.9997226074895977,852,88,22,4,22,2
418,8,19,0.9999075358298659,886,88,23,4,22,2
419,8,20,0.9999075358298659,886,88,23,4,22,2
420,8,21,0.9999075358298659,886,88,23,4,22,2
421,8,22,0.9997226074895977,860,72,19,4,18,2
422,8,23,0.9934350439204808,852,84,16,4,21,1
423,8,24,1.0,552,198,20,9,22,1
424,8,25,1.0,552,198,20,9,22,1
425,8,26,1.0,552,198,20,9,22,1
426,8,27,0.9938049006010171,552,154,19,7,22,2
427,8,28,0.9938049006010171,552,154,19,7,22,2
428,8,29,1.0,860,90,19,5,18,1
429,8,30,1.0,860,90,19,5,18,1
430,8,31,1.0,860,90,19,5,18,2
431,8,32,1.0,772,105,20,7,15,2
432,8,33,1.0,772,105,20,7,15,2
433,8,34,1.0,772,105,20,7,15,2
434,8,35,1.0,801,91,19,7,13,5
435,8,36,0.9959315765141008,811,90,23,5,18,4
436,8,37,0.9959315765141008,811,90,23,5,18,4
437,8,38,0.9965788257050393,650,133,25,7,19,4
438,8,39,1.0,635,135,22,9,15,2
439,8,40,1.0,635,135,22,9,15,2
440,8,41,1.0,635,135,22,9,15,2
441,8,42,1.0,665,126,22,7,18,2
442,8,43,0.9917706888580675,886,76,23,4,19,2
443,8,44,1.0,989,90,18,5,18,1
444,8,45,0.9900138696255201,635,135,22,9,15,1
445,8,46,1.0,635,154,22,7,22,4
446,8,47,1.0,665,135,22,9,15,2
447,8,48,1.0,772,126,20,7,18,2
448,8,49,0.9950993989828941,872,84,16,4,21,1
449,8,50,0.9975034674063801,886,88,25,4,22,2
450,9,1,0.9917706888580675,988,66,17,3,22,1
