,generation,nevals,new_hof,coverage_max,coverage_min,coverage_mean,coverage_std,altitude_max,altitude_min,altitude_mean,altitude_std,costs_max,costs_min,costs_mean,costs_std,coverage_gen,coverage_nevals,coverage_new_hof,altitude_gen,altitude_nevals,altitude_new_hof,costs_gen,costs_nevals,costs_new_hof
57,57,50,9,1.0,0.9003236245954692,0.9594729542302357,0.03326624532852296,993.0,503.0,706.6,159.02817360455347,168.0,39.0,83.54,30.5962154522418,57,50,9,57,50,9,57,50,9
58,58,50,5,1.0,0.9003236245954692,0.9604012944983819,0.0337062012940406,993.0,503.0,713.52,163.68680337767,168.0,39.0,83.98,32.17545026879966,58,50,5,58,50,5,58,50,5
59,59,50,7,1.0,0.9003236245954692,0.9628368007397134,0.033442529407262805,993.0,503.0,705.52,162.53925556615548,168.0,39.0,86.46,33.2206020415043,59,50,7,59,50,7,59,50,7
60,60,50,6,1.0,0.9047619047619048,0.9640610263522886,0.03229376469822333,993.0,503.0,700.8,165.58321170940008,168.0,39.0,87.7,34.02543166515305,60,50,6,60,50,6,60,50,6
61,61,50,5,1.0,0.9047619047619048,0.9645695792880258,0.03229100725809205,993.0,503.0,702.44,164.83423916164992,168.0,39.0,87.14,33.76566895531614,61,50,5,61,50,5,61,50,5
62,62,50,6,1.0,0.9047619047619048,0.9633878871937125,0.03351456652515902,993.0,503.0,704.8,165.30275254816542,168.0,39.0,86.94,34.50762814219488,62,50,6,62,50,6,62,50,6
63,63,50,6,1.0,0.9047619047619048,0.9619824318076747,0.03319112047174235,993.0,503.0,690.38,160.62177809998244,168.0,39.0,88.44,34.24742910059089,63,50,6,63,50,6,63,50,6
64,64,50,8,1.0,0.9047619047619048,0.9625871474803515,0.03312952320337187,993.0,503.0,699.66,161.83913123839983,168.0,39.0,86.78,34.80418940300147,64,50,8,64,50,8,64,50,8
65,65,50,4,1.0,0.9047619047619048,0.9660527045769762,0.03382003144463711,993.0,503.0,705.32,163.9701728973901,168.0,39.0,88.0,34.751690606357556,65,50,4,65,50,4,65,50,4
66,66,50,8,1.0,0.9047619047619048,0.9638650023116042,0.03386859938703583,993.0,503.0,702.4,162.88732301809125,168.0,39.0,87.22,34.59323055165562,66,50,8,66,50,8,66,50,8
