,generation,coverage_max,coverage_min,coverage_mean,coverage_std,altitude_max,altitude_min,altitude_mean,altitude_std,costs_max,costs_min,costs_mean,costs_std
85,85,1.0,0.003236245954692557,0.7608165466833983,0.2680337657537766,990,500,653.0547619047619,127.17227280390263,204.0,1.0,65.0047619047619,37.58763794382615
86,86,1.0,0.003236245954692557,0.7618408656739853,0.2672967155214602,990,500,653.1816037735849,127.37405142021512,204.0,1.0,65.02358490566037,37.43595836999825
87,87,1.0,0.003236245954692557,0.7624864613788449,0.2668609675266441,990,500,653.8286384976526,127.70716954962731,204.0,1.0,64.96478873239437,37.35887867793822
88,88,1.0,0.003236245954692557,0.7619895028495484,0.26728637039773934,990,500,653.9350348027842,127.88565187602008,204.0,1.0,65.1276102088167,37.86205013670922
89,89,1.0,0.003236245954692557,0.7626134413144792,0.2666317265485397,990,500,653.2620689655172,127.52000045658266,204.0,1.0,65.2367816091954,37.78646685224351
90,90,1.0,0.003236245954692557,0.7642884924042047,0.26526750283773287,990,500,653.0929705215419,127.04348922719177,204.0,1.0,65.28344671201815,37.59997489001213
91,91,1.0,0.003236245954692557,0.7651939929457111,0.26431393302867534,990,500,654.3325842696629,128.7240989212249,204.0,1.0,65.06067415730337,37.31100608694656
92,92,1.0,0.003236245954692557,0.7634902444122502,0.26480539273807885,990,500,654.2628062360802,128.6813356157662,204.0,1.0,64.79510022271715,37.268186752184974
93,93,1.0,0.003236245954692557,0.7623469907628089,0.26583039554825094,990,500,654.6940133037695,128.93850191153513,204.0,1.0,64.67184035476718,37.288527648073256
94,94,1.0,0.003236245954692557,0.7629155680195903,0.26494468208276556,990,500,655.8197802197802,129.585608785686,204.0,1.0,64.53186813186814,37.19147052729394
95,95,1.0,0.003236245954692557,0.7635407909631954,0.2645682287133097,995,500,657.1466083150984,130.86576738360972,204.0,1.0,64.42669584245077,37.14498013092782
96,96,1.0,0.003236245954692557,0.7621562563543826,0.26429320381301497,995,500,658.1269146608315,130.99605457221267,204.0,1.0,63.65645514223195,35.97401180193453
97,97,1.0,0.003236245954692557,0.7603840636216985,0.2659086729739062,995,500,659.4935622317597,131.20794036330258,204.0,1.0,63.336909871244636,35.926331588381096
98,98,1.0,0.003236245954692557,0.7614250429332841,0.2650517428443311,995,500,662.3319238900634,133.08174886605764,204.0,1.0,63.07610993657505,35.78470402927015
99,99,1.0,0.003236245954692557,0.7598384907032458,0.264850379638689,995,500,663.0126849894292,133.4739224505796,204.0,1.0,62.528541226215644,35.16154801905461
100,100,1.0,0.003236245954692557,0.7570465079235579,0.2663520441023971,995,500,663.9138655462185,133.6695648426994,204.0,1.0,62.21638655462185,35.26085386269097
