,generation,coverage_max,coverage_min,coverage_mean,coverage_std,altitude_max,altitude_min,altitude_mean,altitude_std,costs_max,costs_min,costs_mean,costs_std
24,24,1.0,0.005362921867776237,0.7635272607584725,0.2580749373977496,993,503,706.7489711934156,144.84605232074546,216.0,1.0,58.81481481481482,35.661555721446405
25,25,1.0,0.005362921867776237,0.7660917483184944,0.25657248640875685,993,503,707.3225806451613,145.00194321674846,216.0,1.0,58.858870967741936,35.3640443033508
26,26,1.0,0.005362921867776237,0.7654235169642515,0.25593169647737024,993,503,705.8498023715415,144.63139097690086,216.0,1.0,58.901185770750985,35.32471422526027
27,27,1.0,0.005362921867776237,0.7673737141143522,0.2541426958950663,993,503,702.2857142857143,145.4330722912006,216.0,1.0,59.61776061776062,35.68852975685659
28,28,1.0,0.005362921867776237,0.7659466152268295,0.2537999570861671,993,503,705.8850574712644,145.92593684843294,216.0,1.0,58.45593869731801,34.224864066427735
29,29,1.0,0.005362921867776237,0.7697317849034991,0.25061011283596185,993,500,705.0373134328358,144.88458052413372,216.0,1.0,58.87313432835821,34.250984106103715
30,30,1.0,0.005362921867776237,0.7712122653554779,0.2518028289491128,993,500,706.1083032490975,145.789166200822,216.0,1.0,58.79061371841155,33.9003150553777
31,31,1.0,0.005362921867776237,0.7714614768271957,0.2509794201747884,993,500,703.7508896797153,144.8324717225977,216.0,1.0,59.16014234875445,34.14484868041206
32,32,1.0,0.005362921867776237,0.7686819948819128,0.25235334577713747,993,500,705.7711267605633,146.21647781972135,216.0,1.0,57.91197183098591,32.69025850379802
33,33,1.0,0.005362921867776237,0.7690527559459599,0.2523412098750644,993,500,705.1180555555555,146.64018855464508,216.0,1.0,58.201388888888886,32.95104168141049
34,34,1.0,0.005362921867776237,0.766146316578188,0.25506946140892184,993,500,704.4275862068965,147.34937155838745,216.0,1.0,57.90344827586207,32.9865914119926
35,35,1.0,0.005362921867776237,0.7626150121065375,0.2591548825610667,993,500,702.335593220339,147.5060909185287,216.0,1.0,57.92542372881356,33.2471859236786
36,36,1.0,0.005362921867776237,0.76060500636271,0.26072449032991957,993,500,704.0401337792642,147.621744983347,216.0,1.0,57.63879598662207,33.25016980158266
37,37,1.0,0.005362921867776237,0.7608904024937861,0.2601906364867322,993,500,706.3729372937294,149.63050360656968,216.0,1.0,57.41914191419142,33.11437979081179
38,38,1.0,0.005362921867776237,0.7609539170021128,0.25925594948702063,993,500,706.5635179153095,149.63027977482477,216.0,1.0,57.39087947882736,33.14412449348568
39,39,1.0,0.005362921867776237,0.7607107551290113,0.2580774018165632,993,500,707.3376205787781,150.73488315410393,216.0,1.0,57.31511254019293,33.181180002499325
40,40,1.0,0.005362921867776237,0.7612586757851458,0.2569308613815797,993,500,707.4622641509434,151.49189780804136,216.0,1.0,57.22641509433962,32.93017649537317
41,41,1.0,0.005362921867776237,0.7602050866779806,0.2563209660880963,993,500,706.5403726708074,151.12283769217288,216.0,1.0,57.17080745341615,32.91382146732201
42,42,1.0,0.005362921867776237,0.7604068990750747,0.256538074266201,993,500,705.739263803681,150.45006160924478,216.0,1.0,57.36503067484663,33.064299192270504
43,43,1.0,0.005362921867776237,0.7593895693731932,0.25857760962721066,993,500,703.75,150.8068355931899,216.0,1.0,57.6777108433735,33.2485156318712
44,44,1.0,0.005362921867776237,0.7565944818801593,0.25979309613890095,993,500,703.2802359882006,149.55383722770185,216.0,1.0,57.39823008849557,33.26979719117878
45,45,1.0,0.005362921867776237,0.7549823135395499,0.26065738575081815,993,500,702.2151162790698,150.25065627984085,216.0,1.0,57.27325581395349,33.11823126084641
46,46,1.0,0.005362921867776237,0.7559452196423742,0.2599362367103589,993,500,701.599423631124,150.01159222918426,216.0,1.0,57.38328530259366,33.072263803771094
47,47,1.0,0.005362921867776237,0.7511660907698844,0.25899915088239756,993,500,698.335260115607,149.32746924782833,216.0,1.0,56.846820809248555,33.01755709951857
48,48,1.0,0.005362921867776237,0.7504910166276085,0.25879553187204035,993,500,698.9798850574713,149.97399255032627,216.0,1.0,56.479885057471265,32.76089515388093
49,49,1.0,0.005362921867776237,0.7511877989087139,0.2584549607181645,993,500,698.3870056497175,150.40189766811432,216.0,1.0,56.855932203389834,33.243187231178304
50,50,1.0,0.005362921867776237,0.7508569770950452,0.2582637062640626,993,500,697.8487394957983,150.0021332426285,216.0,1.0,56.910364145658264,33.2442920526293
51,51,1.0,0.005362921867776237,0.7467237554998,0.25868611685818954,993,500,700.5477528089888,149.55451395000827,168.0,1.0,54.80898876404494,28.710944629352284
52,52,1.0,0.005362921867776237,0.750336579740186,0.2573105940690125,993,500,701.8131868131868,149.73583071256738,168.0,1.0,54.97802197802198,28.581805853177237
53,53,1.0,0.005362921867776237,0.7498315473214834,0.25709801868675514,993,500,700.5636856368563,149.29934871093573,168.0,1.0,55.08672086720867,28.712367853429935
54,54,1.0,0.005362921867776237,0.7489059444990672,0.2577795932564039,993,500,701.1078167115903,149.115497475556,168.0,1.0,54.94609164420485,28.729254410927478
55,55,1.0,0.005362921867776237,0.7471903162993508,0.25736439062747996,993,500,702.1260053619303,149.69094575577387,168.0,1.0,54.63270777479893,28.64534157576639
56,56,1.0,0.005362921867776237,0.7461878255509323,0.25719551839701393,993,500,702.512,149.76416126697328,168.0,1.0,54.528,28.670237227372212
57,57,1.0,0.005362921867776237,0.7444329167591915,0.25718686320610007,993,500,701.5800524934383,149.20041985617996,210.0,1.0,54.69816272965879,29.664718043756206
58,58,1.0,0.005362921867776237,0.7463916758230211,0.25666776633092375,993,500,701.225974025974,148.5143208255005,210.0,1.0,54.885714285714286,29.61062289272616
59,59,1.0,0.005362921867776237,0.7447556604283372,0.25727175848279965,993,500,699.1688311688312,149.30245820472632,210.0,1.0,55.176623376623375,30.29223934624823
60,60,1.0,0.005362921867776237,0.7439607857083584,0.2589310077700199,993,500,698.025641025641,149.29220966034785,210.0,1.0,55.35128205128205,30.667336666197095
61,61,1.0,0.005362921867776237,0.7425877294883257,0.2601041824586114,993,500,698.2106598984772,149.3021043366766,210.0,1.0,55.32994923857868,30.831690621214733
62,62,1.0,0.005362921867776237,0.7439601750281362,0.26012337733343294,993,500,697.729797979798,149.2466151123393,210.0,1.0,55.64646464646464,31.190979913685993
63,63,1.0,0.005362921867776237,0.7441580975900517,0.2609258174493467,993,500,698.219451371571,149.00732103053946,210.0,1.0,55.753117206982544,31.264698887223076
64,64,1.0,0.005362921867776237,0.7444308602021654,0.2618929857499281,993,500,699.1308641975309,149.00853906189474,210.0,1.0,55.64691358024692,31.191698432339305
65,65,1.0,0.005362921867776237,0.7454870589724721,0.2610175686811433,993,500,699.4083129584352,148.47054249765804,210.0,1.0,55.655256723716384,31.085996752763965
66,66,1.0,0.005362921867776237,0.7475536080010541,0.2602420234205894,993,500,699.8695652173913,148.16012014787182,210.0,1.0,55.7487922705314,30.919871228621176
67,67,1.0,0.005362921867776237,0.7464868580608786,0.26163954561925845,993,500,699.236276849642,147.6578841046359,210.0,1.0,55.70883054892602,30.94765132916862
68,68,1.0,0.005362921867776237,0.745409681064502,0.2623203032190472,993,500,699.7553444180522,147.5144044659389,210.0,1.0,55.56057007125891,30.964715151865178
69,69,1.0,0.005362921867776237,0.7465415012202866,0.26220524830671965,993,500,700.2340425531914,147.91421740453583,210.0,1.0,55.614657210401894,30.94224053154645
70,70,1.0,0.005362921867776237,0.7476102775982268,0.26151376857385383,993,500,699.9742388758782,147.47604815974705,210.0,1.0,55.730679156908664,30.90132820363762
71,71,1.0,0.005362921867776237,0.7486471201711662,0.2611484815387668,993,500,699.6302325581395,147.59704015781975,210.0,1.0,55.93488372093023,31.0624672050944
72,72,1.0,0.005362921867776237,0.7475693669868426,0.2608996502916631,993,500,698.7435897435897,147.40475932659152,210.0,1.0,55.88811188811189,31.084773647802486
73,73,1.0,0.005362921867776237,0.7471087744196798,0.26171846933346166,993,500,696.3604651162791,146.74695668333445,210.0,1.0,56.032558139534885,31.107511298317238
74,74,1.0,0.005362921867776237,0.7475464278473761,0.2615721487127004,993,500,696.3155452436195,146.4822005684131,210.0,1.0,56.046403712296986,31.074145086399255
75,75,1.0,0.005362921867776237,0.749318581578374,0.2610573541642434,993,500,697.6183908045977,147.13831428953756,210.0,1.0,56.09885057471264,31.05913600780543
76,76,1.0,0.005362921867776237,0.7492728808965836,0.2610111020916275,993,500,697.8666666666667,147.24333496895653,210.0,1.0,56.0367816091954,31.024867812737238
77,77,1.0,0.005362921867776237,0.7480686256854513,0.2609108123269554,993,500,698.0136674259682,147.2095694818158,210.0,1.0,55.902050113895214,30.999071578191053
78,78,1.0,0.005362921867776237,0.7481870865333137,0.2609886148681674,993,500,698.3386004514673,147.50577264516699,210.0,1.0,55.878103837471784,30.939344308835743
79,79,1.0,0.005362921867776237,0.7488992336182424,0.26077347702557935,993,500,698.1447661469933,147.4396637354132,210.0,1.0,55.926503340757236,30.890957942610875
80,80,1.0,0.005362921867776237,0.749524768865089,0.26099872186869055,993,500,698.6556291390729,147.3453162074959,210.0,1.0,55.9271523178808,30.88841593537386
81,81,1.0,0.005362921867776237,0.7507433632625252,0.2605399163187222,993,500,697.6666666666666,147.42693726555484,210.0,1.0,56.23464912280702,31.093050442352567
82,82,1.0,0.005362921867776237,0.748035538402782,0.2629765053928852,993,500,697.3847826086957,147.4378336812035,210.0,1.0,55.98913043478261,31.0950803348167
83,83,1.0,0.005362921867776237,0.748410997232079,0.2625771087139446,993,500,697.5497835497836,147.69565026910206,210.0,1.0,55.98051948051948,31.03349337075127
84,84,1.0,0.005362921867776237,0.7496352030540955,0.26197459837524323,993,500,698.2167381974249,147.87667856466163,210.0,1.0,56.00429184549356,30.977757938830802
85,85,1.0,0.005362921867776237,0.751676604589226,0.261796634835067,993,500,698.7564102564103,148.15479079634386,210.0,1.0,56.22435897435897,31.10510751823517
86,86,1.0,0.005362921867776237,0.7511207866867201,0.2614809715947116,993,500,698.717299578059,148.47854265250007,210.0,1.0,56.086497890295355,30.961663999268335
87,87,1.0,0.005362921867776237,0.7525822887681128,0.2606299475210291,993,500,699.0772442588726,148.48411254321326,210.0,1.0,56.11482254697286,30.82969431893524
88,88,1.0,0.005362921867776237,0.7529992231103231,0.26043778048426053,993,500,697.921649484536,148.65367582443614,210.0,1.0,56.30309278350516,30.90349031348114
89,89,1.0,0.005362921867776237,0.753092491587935,0.2597239707319997,993,500,698.4274028629857,148.70361704731397,210.0,1.0,56.16768916155419,30.762051133433364
90,90,1.0,0.005362921867776237,0.7521429986696481,0.26064373122780055,993,500,697.7469387755102,148.61907374421799,210.0,1.0,56.15714285714286,30.801325895026277
91,91,1.0,0.005362921867776237,0.7520429798970141,0.26024792756401954,993,500,698.4016227180527,148.51814429339353,210.0,1.0,56.05679513184584,30.7554083331772
92,92,1.0,0.005362921867776237,0.7507046423551278,0.2613506841998958,993,500,698.6141414141414,148.55764909037606,210.0,1.0,55.94343434343434,30.782652462626597
93,93,1.0,0.005362921867776237,0.7525550134183562,0.2603844224275142,993,500,698.3924302788845,147.91654665021173,210.0,1.0,56.08764940239044,30.665868581549542
94,94,1.0,0.005362921867776237,0.7526451094634229,0.26013279414177426,993,500,698.2007952286282,147.83163622408117,210.0,1.0,56.09542743538768,30.63580631307737
95,95,1.0,0.005362921867776237,0.7512380586186219,0.26087111213705017,993,500,698.5584158415842,147.91602968831782,210.0,1.0,55.94455445544555,30.670951031102465
96,96,1.0,0.005362921867776237,0.7507969616851595,0.2601667618971449,993,500,698.541015625,148.0111273298324,210.0,1.0,55.82421875,30.519576973556028
97,97,1.0,0.005362921867776237,0.7526495643790745,0.25920918312902136,993,500,698.4593023255813,148.10365135393067,210.0,1.0,55.906976744186046,30.403676798719765
98,98,1.0,0.005362921867776237,0.7508539522173069,0.2589729814556901,993,500,695.7117988394584,147.6962763069408,210.0,1.0,55.94390715667311,30.62752515479567
99,99,1.0,0.005362921867776237,0.7492286354422276,0.26025577857533816,993,500,696.1153846153846,147.72476801345871,210.0,1.0,55.70961538461538,30.58829576818686
100,100,1.0,0.005362921867776237,0.7501078895981345,0.25988526764726577,993,500,695.2982791586998,147.6511594336141,210.0,1.0,55.98661567877629,30.873022182444117
