,generation,index,coverage,altitude,num_sats,inclination,num_planes,num_sats_per_plane,phasing
335,6,36,0.6006472491909385,552,44,19,2,22,1
336,6,37,0.6049930651872399,547,48,18,4,12,3
337,6,38,0.7943596856218216,589,72,15,6,12,3
338,6,39,0.5147480351363847,610,36,23,4,9,1
339,6,40,0.7586685159500693,825,36,20,3,12,2
340,6,41,0.9003236245954692,772,54,17,9,6,1
341,6,42,0.8653721682847897,886,42,17,3,14,1
342,6,43,0.6296809986130375,589,48,23,4,12,3
343,6,44,0.7251040221914008,547,60,18,4,15,3
344,6,45,0.673416551086454,722,36,17,3,12,2
345,6,46,0.9558945908460471,874,56,23,7,8,4
346,6,47,0.7484049930651873,573,63,21,7,9,1
347,6,48,0.7299121590383726,650,56,23,7,8,1
348,6,49,0.8653721682847897,886,42,17,3,14,1
349,6,50,0.9398982894128525,573,92,19,4,23,3
350,7,1,0.7102172907998151,984,27,23,3,9,2
351,7,2,1.0,552,216,18,12,18,2
352,7,3,0.5051317614424411,573,36,16,3,12,2
353,7,4,0.5504392048081368,513,51,18,3,17,1
354,7,5,0.5118816458622284,825,24,20,3,8,2
355,7,6,1.0,722,126,17,9,14,1
356,7,7,0.9664355062413315,513,180,25,12,15,2
357,7,8,0.9956541840036985,513,216,25,12,18,2
358,7,9,0.7887193712436431,804,40,16,10,4,2
359,7,10,1.0,691,135,22,9,15,2
360,7,11,1.0,909,72,21,4,18,1
361,7,12,0.9995376791493297,694,108,25,9,12,5
362,7,13,0.873416551086454,932,42,21,14,3,5
363,7,14,1.0,573,161,21,7,23,1
364,7,15,0.582246879334258,662,36,15,3,12,2
365,7,16,0.9600554785020804,730,72,22,6,12,4
366,7,17,0.9959315765141008,623,105,20,5,21,2
367,7,18,0.800092464170134,662,72,15,6,12,2
368,7,19,0.970873786407767,552,162,25,9,18,2
369,7,20,0.6452149791955617,720,42,23,3,14,1
370,7,21,0.6795191863153028,860,28,16,7,4,5
371,7,22,0.7030050855293574,932,27,21,3,9,2
372,7,23,0.7508090614886731,772,42,20,3,14,2
373,7,24,0.9217753120665741,722,66,17,3,22,2
374,7,25,0.9575589459084605,578,102,20,6,17,5
375,7,26,0.9558945908460471,874,56,23,7,8,4
376,7,27,1.0,821,120,17,10,12,5
377,7,28,0.8432732316227461,573,84,21,7,12,5
378,7,29,0.9398982894128525,573,92,19,4,23,3
379,7,30,0.5198335644937586,547,42,22,14,3,3
380,7,31,0.6359685621821544,650,45,15,3,15,1
381,7,32,0.9759593157651411,610,132,23,6,22,1
382,7,33,0.5329634766527971,722,27,17,3,9,2
383,7,34,0.8391123439667129,852,42,18,3,14,2
384,7,35,0.6439204808136847,685,36,18,3,12,2
385,7,36,0.8312528895053167,722,51,17,3,17,2
386,7,37,0.7718908922792418,547,70,18,5,14,3
387,7,38,0.7254738788719372,886,28,19,2,14,1
388,7,39,0.9033749422098937,547,90,18,5,18,1
389,7,40,0.7484049930651873,573,63,21,7,9,1
390,7,41,0.6006472491909385,552,44,19,2,22,1
391,7,42,0.7943596856218216,589,72,15,6,12,3
